,intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,A,B,C,1,2,3
2816,C,3,2016/9/19 12:00,1111.04,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,12,0,0,0,0,0,0,1,0,0,1,0,0,1
2817,C,3,2016/9/19 15:00,850.02,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,15,0,0,0,0,0,0,1,0,0,1,0,0,1
2818,C,3,2016/9/19 18:00,930.57,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,18,0,0,0,0,0,0,1,0,0,1,0,0,1
2819,C,3,2016/9/19 21:00,310.74,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,21,0,0,0,0,0,0,1,0,0,1,0,0,1
2820,C,3,2016/9/20 00:00,0.0,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2821,C,3,2016/9/20 03:00,0.0,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,1
2822,C,3,2016/9/20 06:00,608.22,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1
2823,C,3,2016/9/20 09:00,809.44,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,1
2824,C,3,2016/9/20 12:00,1575.39,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,12,1,0,0,0,0,0,0,0,0,1,0,0,1
2825,C,3,2016/9/20 15:00,930.38,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,15,1,0,0,0,0,0,0,0,0,1,0,0,1
2826,C,3,2016/9/20 18:00,988.77,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,18,1,0,0,0,0,0,0,0,0,1,0,0,1
2827,C,3,2016/9/20 21:00,927.75,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,21,1,0,0,0,0,0,0,0,0,1,0,0,1
2828,C,3,2016/9/21 00:00,0.0,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2829,C,3,2016/9/21 03:00,141.34,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1
2830,C,3,2016/9/21 06:00,1375.18,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6,0,1,0,0,0,0,0,0,0,1,0,0,1
2831,C,3,2016/9/21 09:00,980.21,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9,0,1,0,0,0,0,0,0,0,1,0,0,1
2832,C,3,2016/9/21 12:00,1264.74,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,12,0,1,0,0,0,0,0,0,0,1,0,0,1
2833,C,3,2016/9/21 15:00,1764.72,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,15,0,1,0,0,0,0,0,0,0,1,0,0,1
2834,C,3,2016/9/21 18:00,720.36,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,18,0,1,0,0,0,0,0,0,0,1,0,0,1
2835,C,3,2016/9/21 21:00,941.38,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,21,0,1,0,0,0,0,0,0,0,1,0,0,1
2836,C,3,2016/9/22 00:00,156.44,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2837,C,3,2016/9/22 03:00,0.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,1
2838,C,3,2016/9/22 06:00,545.93,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,6,0,0,1,0,0,0,0,0,0,1,0,0,1
2839,C,3,2016/9/22 09:00,1081.99,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,9,0,0,1,0,0,0,0,0,0,1,0,0,1
2840,C,3,2016/9/22 12:00,1612.62,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,12,0,0,1,0,0,0,0,0,0,1,0,0,1
2841,C,3,2016/9/22 15:00,1465.67,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,15,0,0,1,0,0,0,0,0,0,1,0,0,1
2842,C,3,2016/9/22 18:00,1083.58,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,18,0,0,1,0,0,0,0,0,0,1,0,0,1
2843,C,3,2016/9/22 21:00,275.82,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,21,0,0,1,0,0,0,0,0,0,1,0,0,1
2844,C,3,2016/9/23 00:00,0.0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2845,C,3,2016/9/23 03:00,166.89,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,1
2846,C,3,2016/9/23 06:00,381.09,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,6,0,0,0,1,0,0,0,0,0,1,0,0,1
2847,C,3,2016/9/23 09:00,1509.67,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,9,0,0,0,1,0,0,0,0,0,1,0,0,1
2848,C,3,2016/9/23 12:00,1184.91,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,12,0,0,0,1,0,0,0,0,0,1,0,0,1
2849,C,3,2016/9/23 15:00,1020.84,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,15,0,0,0,1,0,0,0,0,0,1,0,0,1
2850,C,3,2016/9/23 18:00,858.99,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,18,0,0,0,1,0,0,0,0,0,1,0,0,1
2851,C,3,2016/9/23 21:00,617.16,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,21,0,0,0,1,0,0,0,0,0,1,0,0,1
2852,C,3,2016/9/24 00:00,556.86,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2853,C,3,2016/9/24 03:00,552.67,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,1
2854,C,3,2016/9/24 06:00,1139.42,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,6,0,0,0,0,1,0,0,0,0,1,0,0,1
2855,C,3,2016/9/24 09:00,1485.9,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,9,0,0,0,0,1,0,0,0,0,1,0,0,1
2856,C,3,2016/9/24 12:00,1398.39,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,12,0,0,0,0,1,0,0,0,0,1,0,0,1
2857,C,3,2016/9/24 15:00,1362.56,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,15,0,0,0,0,1,0,0,0,0,1,0,0,1
2858,C,3,2016/9/24 18:00,1176.83,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,18,0,0,0,0,1,0,0,0,0,1,0,0,1
2859,C,3,2016/9/24 21:00,839.7,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0,21,0,0,0,0,1,0,0,0,0,1,0,0,1
2860,C,3,2016/9/25 00:00,166.08,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2861,C,3,2016/9/25 03:00,102.67,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0,3,0,0,0,0,0,1,0,0,0,1,0,0,1
2862,C,3,2016/9/25 06:00,659.38,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0,6,0,0,0,0,0,1,0,0,0,1,0,0,1
2863,C,3,2016/9/25 09:00,1344.97,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0,9,0,0,0,0,0,1,0,0,0,1,0,0,1
2864,C,3,2016/9/25 12:00,1812.94,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0,12,0,0,0,0,0,1,0,0,0,1,0,0,1
2865,C,3,2016/9/25 15:00,1798.48,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0,15,0,0,0,0,0,1,0,0,0,1,0,0,1
2866,C,3,2016/9/25 18:00,1315.63,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0,18,0,0,0,0,0,1,0,0,0,1,0,0,1
2867,C,3,2016/9/25 21:00,587.5,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0,21,0,0,0,0,0,1,0,0,0,1,0,0,1
2868,C,3,2016/9/26 00:00,289.2,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2869,C,3,2016/9/26 03:00,406.38,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0,3,0,0,0,0,0,0,1,0,0,1,0,0,1
2870,C,3,2016/9/26 06:00,562.82,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0,6,0,0,0,0,0,0,1,0,0,1,0,0,1
2871,C,3,2016/9/26 09:00,1115.66,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0,9,0,0,0,0,0,0,1,0,0,1,0,0,1
2872,C,3,2016/9/26 12:00,793.64,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,12,0,0,0,0,0,0,1,0,0,1,0,0,1
2873,C,3,2016/9/26 15:00,1285.19,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,15,0,0,0,0,0,0,1,0,0,1,0,0,1
2874,C,3,2016/9/26 18:00,896.92,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,18,0,0,0,0,0,0,1,0,0,1,0,0,1
2875,C,3,2016/9/26 21:00,312.57,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,21,0,0,0,0,0,0,1,0,0,1,0,0,1
2876,C,3,2016/9/27 00:00,120.31,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2877,C,3,2016/9/27 03:00,476.94,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,1
2878,C,3,2016/9/27 06:00,396.5,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1
2879,C,3,2016/9/27 09:00,850.97,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,1
2880,C,3,2016/9/27 12:00,1452.1,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,12,1,0,0,0,0,0,0,0,0,1,0,0,1
2881,C,3,2016/9/27 15:00,1903.11,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,15,1,0,0,0,0,0,0,0,0,1,0,0,1
2882,C,3,2016/9/27 18:00,773.2,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,18,1,0,0,0,0,0,0,0,0,1,0,0,1
2883,C,3,2016/9/27 21:00,300.27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,21,1,0,0,0,0,0,0,0,0,1,0,0,1
2884,C,3,2016/9/28 00:00,0.0,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2885,C,3,2016/9/28 03:00,187.42,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1
2886,C,3,2016/9/28 06:00,988.72,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,6,0,1,0,0,0,0,0,0,0,1,0,0,1
2887,C,3,2016/9/28 09:00,860.14,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,9,0,1,0,0,0,0,0,0,0,1,0,0,1
2888,C,3,2016/9/28 12:00,1436.28,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,12,0,1,0,0,0,0,0,0,0,1,0,0,1
2889,C,3,2016/9/28 15:00,1509.94,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,15,0,1,0,0,0,0,0,0,0,1,0,0,1
2890,C,3,2016/9/28 18:00,1209.03,1005.6,1010.5,38.0,5.5,22.0,94.0,1.2,18,0,1,0,0,0,0,0,0,0,1,0,0,1
2891,C,3,2016/9/28 21:00,309.38,1005.5,1010.5,29.0,4.1,21.5,95.0,0.5,21,0,1,0,0,0,0,0,0,0,1,0,0,1
2892,C,3,2016/9/29 00:00,0.0,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2893,C,3,2016/9/29 03:00,190.79,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,0,0,1,0,0,0,0,0,0,1,0,0,1
2894,C,3,2016/9/29 06:00,679.66,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,6,0,0,1,0,0,0,0,0,0,1,0,0,1
2895,C,3,2016/9/29 09:00,778.37,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,9,0,0,1,0,0,0,0,0,0,1,0,0,1
2896,C,3,2016/9/29 12:00,831.14,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,12,0,0,1,0,0,0,0,0,0,1,0,0,1
2897,C,3,2016/9/29 15:00,1280.73,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,15,0,0,1,0,0,0,0,0,0,1,0,0,1
2898,C,3,2016/9/29 18:00,813.89,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,18,0,0,1,0,0,0,0,0,0,1,0,0,1
2899,C,3,2016/9/29 21:00,423.62,,,,,,,,21,0,0,1,0,0,0,0,0,0,1,0,0,1
2900,C,3,2016/9/30 00:00,171.95,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2901,C,3,2016/9/30 03:00,109.75,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,1
2902,C,3,2016/9/30 06:00,819.77,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,6,0,0,0,1,0,0,0,0,0,1,0,0,1
2903,C,3,2016/9/30 09:00,782.48,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,9,0,0,0,1,0,0,0,0,0,1,0,0,1
2904,C,3,2016/9/30 12:00,1285.82,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,12,0,0,0,1,0,0,0,0,0,1,0,0,1
2905,C,3,2016/9/30 15:00,1920.33,1008.9,1013.9,334.0,1.4,21.7,89.0,0.0,15,0,0,0,1,0,0,0,0,0,1,0,0,1
2906,C,3,2016/9/30 18:00,1619.92,1008.8,1013.8,319.0,0.9,20.9,96.0,0.0,18,0,0,0,1,0,0,0,0,0,1,0,0,1
2907,C,3,2016/9/30 21:00,1238.95,1008.6,1013.6,284.0,0.7,21.0,96.0,0.0,21,0,0,0,1,0,0,0,0,0,1,0,0,1
2908,C,3,2016/10/8 00:00,227.48,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2909,C,3,2016/10/8 03:00,0.0,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,1
2910,C,3,2016/10/8 06:00,446.72,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,0,0,0,0,1,0,0,0,0,1,0,0,1
2911,C,3,2016/10/8 09:00,843.3,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,0,0,0,0,1,0,0,0,0,1,0,0,1
2912,C,3,2016/10/8 12:00,932.13,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,0,0,0,0,1,0,0,0,0,1,0,0,1
2913,C,3,2016/10/8 15:00,881.69,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,0,0,0,0,1,0,0,0,0,1,0,0,1
2914,C,3,2016/10/8 18:00,461.81,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,0,0,0,0,1,0,0,0,0,1,0,0,1
2915,C,3,2016/10/8 21:00,292.63,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,21,0,0,0,0,1,0,0,0,0,1,0,0,1
2916,C,3,2016/10/9 00:00,0.0,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2917,C,3,2016/10/9 03:00,0.0,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,3,0,0,0,0,0,1,0,0,0,1,0,0,1
2918,C,3,2016/10/9 06:00,422.13,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,6,0,0,0,0,0,1,0,0,0,1,0,0,1
2919,C,3,2016/10/9 09:00,1277.71,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,9,0,0,0,0,0,1,0,0,0,1,0,0,1
2920,C,3,2016/10/9 12:00,1263.53,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,12,0,0,0,0,0,1,0,0,0,1,0,0,1
2921,C,3,2016/10/9 15:00,963.04,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,15,0,0,0,0,0,1,0,0,0,1,0,0,1
2922,C,3,2016/10/9 18:00,1000.58,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,18,0,0,0,0,0,1,0,0,0,1,0,0,1
2923,C,3,2016/10/9 21:00,118.89,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,21,0,0,0,0,0,1,0,0,0,1,0,0,1
2924,C,3,2016/10/10 00:00,121.41,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2925,C,3,2016/10/10 03:00,162.09,,,,,,,,3,0,0,0,0,0,0,1,0,0,1,0,0,1
2926,C,3,2016/10/10 06:00,96.27,,,,,,,,6,0,0,0,0,0,0,1,0,0,1,0,0,1
2927,C,3,2016/10/10 09:00,1218.89,,,,,,,,9,0,0,0,0,0,0,1,0,0,1,0,0,1
2928,C,3,2016/10/10 12:00,561.87,,,,,,,,12,0,0,0,0,0,0,1,0,0,1,0,0,1
2929,C,3,2016/10/10 15:00,1280.15,,,,,,,,15,0,0,0,0,0,0,1,0,0,1,0,0,1
2930,C,3,2016/10/10 18:00,583.39,,,,,,,,18,0,0,0,0,0,0,1,0,0,1,0,0,1
2931,C,3,2016/10/10 21:00,269.65,,,,,,,,21,0,0,0,0,0,0,1,0,0,1,0,0,1
2932,C,3,2016/10/11 00:00,161.94,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2933,C,3,2016/10/11 03:00,156.45,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,1
2934,C,3,2016/10/11 06:00,1129.13,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1
2935,C,3,2016/10/11 09:00,940.54,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,1
2936,C,3,2016/10/11 12:00,1061.14,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,12,1,0,0,0,0,0,0,0,0,1,0,0,1
2937,C,3,2016/10/11 15:00,1244.96,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,15,1,0,0,0,0,0,0,0,0,1,0,0,1
2938,C,3,2016/10/11 18:00,886.5,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,18,1,0,0,0,0,0,0,0,0,1,0,0,1
2939,C,3,2016/10/11 21:00,788.8,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,21,1,0,0,0,0,0,0,0,0,1,0,0,1
2940,C,3,2016/10/12 00:00,0.0,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2941,C,3,2016/10/12 03:00,0.0,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1
2942,C,3,2016/10/12 06:00,835.94,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,6,0,1,0,0,0,0,0,0,0,1,0,0,1
2943,C,3,2016/10/12 09:00,1105.68,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,9,0,1,0,0,0,0,0,0,0,1,0,0,1
2944,C,3,2016/10/12 12:00,1243.74,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,12,0,1,0,0,0,0,0,0,0,1,0,0,1
2945,C,3,2016/10/12 15:00,1255.09,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,15,0,1,0,0,0,0,0,0,0,1,0,0,1
2946,C,3,2016/10/12 18:00,726.5,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,18,0,1,0,0,0,0,0,0,0,1,0,0,1
2947,C,3,2016/10/12 21:00,0.0,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,21,0,1,0,0,0,0,0,0,0,1,0,0,1
2948,C,3,2016/10/13 00:00,97.82,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2949,C,3,2016/10/13 03:00,184.94,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,1
2950,C,3,2016/10/13 06:00,839.26,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,6,0,0,1,0,0,0,0,0,0,1,0,0,1
2951,C,3,2016/10/13 09:00,854.45,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,9,0,0,1,0,0,0,0,0,0,1,0,0,1
2952,C,3,2016/10/13 12:00,1091.54,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,0,0,1,0,0,0,0,0,0,1,0,0,1
2953,C,3,2016/10/13 15:00,1196.73,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,0,0,1,0,0,0,0,0,0,1,0,0,1
2954,C,3,2016/10/13 18:00,1014.84,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,0,0,1,0,0,0,0,0,0,1,0,0,1
2955,C,3,2016/10/13 21:00,568.61,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,0,0,1,0,0,0,0,0,0,1,0,0,1
2956,C,3,2016/10/14 00:00,372.71,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2957,C,3,2016/10/14 03:00,0.0,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,1
2958,C,3,2016/10/14 06:00,381.69,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,0,0,0,1,0,0,0,0,0,1,0,0,1
2959,C,3,2016/10/14 09:00,786.55,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,0,0,0,1,0,0,0,0,0,1,0,0,1
2960,C,3,2016/10/14 12:00,880.33,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,0,0,0,1,0,0,0,0,0,1,0,0,1
2961,C,3,2016/10/14 15:00,1301.4,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,15,0,0,0,1,0,0,0,0,0,1,0,0,1
2962,C,3,2016/10/14 18:00,1235.27,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,0,0,0,1,0,0,0,0,0,1,0,0,1
2963,C,3,2016/10/14 21:00,486.17,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,0,0,0,1,0,0,0,0,0,1,0,0,1
2964,C,3,2016/10/15 00:00,219.82,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2965,C,3,2016/10/15 03:00,180.19,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,3,0,0,0,0,1,0,0,0,0,1,0,0,1
2966,C,3,2016/10/15 06:00,343.13,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,0,0,0,0,1,0,0,0,0,1,0,0,1
2967,C,3,2016/10/15 09:00,1506.73,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,0,0,0,0,1,0,0,0,0,1,0,0,1
2968,C,3,2016/10/15 12:00,1368.79,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,0,0,0,0,1,0,0,0,0,1,0,0,1
2969,C,3,2016/10/15 15:00,1620.94,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,0,0,0,0,1,0,0,0,0,1,0,0,1
2970,C,3,2016/10/15 18:00,1464.49,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,0,0,0,0,1,0,0,0,0,1,0,0,1
2971,C,3,2016/10/15 21:00,851.57,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,0,0,0,0,1,0,0,0,0,1,0,0,1
2972,C,3,2016/10/16 00:00,176.72,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2973,C,3,2016/10/16 03:00,0.0,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,3,0,0,0,0,0,1,0,0,0,1,0,0,1
2974,C,3,2016/10/16 06:00,278.56,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,0,0,0,0,0,1,0,0,0,1,0,0,1
2975,C,3,2016/10/16 09:00,1089.6,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,0,0,0,0,0,1,0,0,0,1,0,0,1
2976,C,3,2016/10/16 12:00,1749.12,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,0,0,0,0,0,1,0,0,0,1,0,0,1
2977,C,3,2016/10/16 15:00,1886.21,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,0,0,0,0,0,1,0,0,0,1,0,0,1
2978,C,3,2016/10/16 18:00,1216.92,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,18,0,0,0,0,0,1,0,0,0,1,0,0,1
2979,C,3,2016/10/16 21:00,534.35,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,21,0,0,0,0,0,1,0,0,0,1,0,0,1
2980,C,3,2016/10/17 00:00,184.64,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2981,C,3,2016/10/17 03:00,0.0,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,3,0,0,0,0,0,0,1,0,0,1,0,0,1
2982,C,3,2016/10/17 06:00,198.63,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,6,0,0,0,0,0,0,1,0,0,1,0,0,1
2983,C,3,2016/10/17 09:00,588.25,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,9,0,0,0,0,0,0,1,0,0,1,0,0,1
2984,C,3,2016/10/17 12:00,1056.06,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12,0,0,0,0,0,0,1,0,0,1,0,0,1
2985,C,3,2016/10/17 15:00,929.12,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15,0,0,0,0,0,0,1,0,0,1,0,0,1
2986,C,3,2016/10/17 18:00,1393.2,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18,0,0,0,0,0,0,1,0,0,1,0,0,1
2987,C,3,2016/10/17 21:00,690.22,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21,0,0,0,0,0,0,1,0,0,1,0,0,1
2988,C,1,2016/7/26 21:00,0.0,1000.6,1005.4,184.0,1.5,29.5,80.0,0.0,21,1,0,0,0,0,0,0,0,0,1,1,0,0
2989,C,1,2016/7/27 00:00,215.09,1001.5,1006.3,233.0,3.1,31.9,72.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2990,C,1,2016/7/27 03:00,119.32,1000.5,1005.3,209.0,2.8,36.6,54.0,0.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0
